date_hour,hour,day_of_week,day_of_year,is_holiday,demand
2024-07-18T12:00,12,3,200,0,25740.0
2024-07-18T13:00,13,3,200,0,25397.0
2024-07-18T14:00,14,3,200,0,25888.0
2024-07-18T15:00,15,3,200,0,27166.0
2024-07-18T16:00,16,3,200,0,28886.0
2024-07-18T17:00,17,3,200,0,30933.0
2024-07-18T18:00,18,3,200,0,30696.0
2024-07-18T19:00,19,3,200,0,31873.0
2024-07-18T20:00,20,3,200,0,31745.0
2024-07-18T21:00,21,3,200,0,31371.0
2024-07-18T22:00,22,3,200,0,32200.0
2024-07-18T23:00,23,3,200,0,33657.0
2024-07-19T00:00,0,4,201,0,35156.0
2024-07-19T01:00,1,4,201,0,37009.0
2024-07-19T02:00,2,4,201,0,38363.0
2024-07-19T03:00,3,4,201,0,39279.0
2024-07-19T04:00,4,4,201,0,39015.0
2024-07-19T05:00,5,4,201,0,37949.0
2024-07-19T06:00,6,4,201,0,36733.0
2024-07-19T07:00,7,4,201,0,33835.0
2024-07-19T08:00,8,4,201,0,31249.0
2024-07-19T09:00,9,4,201,0,29930.0
2024-07-19T10:00,10,4,201,0,28833.0
2024-07-19T11:00,11,4,201,0,27856.0
2024-07-19T12:00,12,4,201,0,27001.0
2024-07-19T13:00,13,4,201,0,26714.0
2024-07-19T14:00,14,4,201,0,26285.0
2024-07-19T15:00,15,4,201,0,27007.0
2024-07-19T16:00,16,4,201,0,29427.0
2024-07-19T17:00,17,4,201,0,31236.0
2024-07-19T18:00,18,4,201,0,31562.0
2024-07-19T19:00,19,4,201,0,31557.0
2024-07-19T20:00,20,4,201,0,32129.0
2024-07-19T21:00,21,4,201,0,32600.0
2024-07-19T22:00,22,4,201,0,33989.0
2024-07-19T23:00,23,4,201,0,35790.0
2024-07-20T00:00,0,5,202,0,37950.0
2024-07-20T01:00,1,5,202,0,39304.0
2024-07-20T02:00,2,5,202,0,40674.0
2024-07-20T03:00,3,5,202,0,41418.0
2024-07-20T04:00,4,5,202,0,40882.0
2024-07-20T05:00,5,5,202,0,39544.0
2024-07-20T06:00,6,5,202,0,37905.0
2024-07-20T07:00,7,5,202,0,35218.0
2024-07-20T08:00,8,5,202,0,32498.0
2024-07-20T09:00,9,5,202,0,30523.0
2024-07-20T10:00,10,5,202,0,28501.0
2024-07-20T11:00,11,5,202,0,27145.0
2024-07-20T12:00,12,5,202,0,26017.0
2024-07-20T13:00,13,5,202,0,25443.0
2024-07-20T14:00,14,5,202,0,25301.0
2024-07-20T15:00,15,5,202,0,25713.0
2024-07-20T16:00,16,5,202,0,27666.0
2024-07-20T17:00,17,5,202,0,30052.0
2024-07-20T18:00,18,5,202,0,30616.0
2024-07-20T19:00,19,5,202,0,30809.0
2024-07-20T20:00,20,5,202,0,30591.0
2024-07-20T21:00,21,5,202,0,30918.0
2024-07-20T22:00,22,5,202,0,31503.0
2024-07-20T23:00,23,5,202,0,32918.0
2024-07-21T00:00,0,6,203,0,34691.0
2024-07-21T01:00,1,6,203,0,36118.0
2024-07-21T02:00,2,6,203,0,37905.0
2024-07-21T03:00,3,6,203,0,39059.0
2024-07-21T04:00,4,6,203,0,38872.0
2024-07-21T05:00,5,6,203,0,37658.0
2024-07-21T06:00,6,6,203,0,36140.0
2024-07-21T07:00,7,6,203,0,33694.0
2024-07-21T08:00,8,6,203,0,31424.0
2024-07-21T09:00,9,6,203,0,29536.0
2024-07-21T10:00,10,6,203,0,27579.0
2024-07-21T11:00,11,6,203,0,26169.0
2024-07-21T12:00,12,6,203,0,25224.0
2024-07-21T13:00,13,6,203,0,24442.0
2024-07-21T14:00,14,6,203,0,24555.0
2024-07-21T15:00,15,6,203,0,24223.0
2024-07-21T16:00,16,6,203,0,25648.0
2024-07-21T17:00,17,6,203,0,27891.0
2024-07-21T18:00,18,6,203,0,28336.0
2024-07-21T19:00,19,6,203,0,28442.0
2024-07-21T20:00,20,6,203,0,28047.0
2024-07-21T21:00,21,6,203,0,28345.0
2024-07-21T22:00,22,6,203,0,28935.0
2024-07-21T23:00,23,6,203,0,29778.0
2024-07-22T00:00,0,0,204,0,31366.0
2024-07-22T01:00,1,0,204,0,33241.0
2024-07-22T02:00,2,0,204,0,34999.0
2024-07-22T03:00,3,0,204,0,36651.0
2024-07-22T04:00,4,0,204,0,36766.0
2024-07-22T05:00,5,0,204,0,36006.0
2024-07-22T06:00,6,0,204,0,34840.0
2024-07-22T07:00,7,0,204,0,32550.0
2024-07-22T08:00,8,0,204,0,30043.0
2024-07-22T09:00,9,0,204,0,28486.0
2024-07-22T10:00,10,0,204,0,26721.0
2024-07-22T11:00,11,0,204,0,25751.0
2024-07-22T12:00,12,0,204,0,25279.0
2024-07-22T13:00,13,0,204,0,25183.0
2024-07-22T14:00,14,0,204,0,25963.0
2024-07-22T15:00,15,0,204,0,27354.0
2024-07-22T16:00,16,0,204,0,30360.0
2024-07-22T17:00,17,0,204,0,32403.0
2024-07-22T18:00,18,0,204,0,33363.0
2024-07-22T19:00,19,0,204,0,33926.0
2024-07-22T20:00,20,0,204,0,34038.0
2024-07-22T21:00,21,0,204,0,34801.0
2024-07-22T22:00,22,0,204,0,35972.0
2024-07-22T23:00,23,0,204,0,37332.0
2024-07-23T00:00,0,1,205,0,39587.0
2024-07-23T01:00,1,1,205,0,40955.0
2024-07-23T02:00,2,1,205,0,42682.0
2024-07-23T03:00,3,1,205,0,43010.0
2024-07-23T04:00,4,1,205,0,42390.0
2024-07-23T05:00,5,1,205,0,40959.0
2024-07-23T06:00,6,1,205,0,39303.0
2024-07-23T07:00,7,1,205,0,36070.0
2024-07-23T08:00,8,1,205,0,33092.0
2024-07-23T09:00,9,1,205,0,31061.0
2024-07-23T10:00,10,1,205,0,29275.0
2024-07-23T11:00,11,1,205,0,28447.0
2024-07-23T12:00,12,1,205,0,27780.0
2024-07-23T13:00,13,1,205,0,27642.0
2024-07-23T14:00,14,1,205,0,28122.0
2024-07-23T15:00,15,1,205,0,29217.0
2024-07-23T16:00,16,1,205,0,32532.0
2024-07-23T17:00,17,1,205,0,34989.0
2024-07-23T18:00,18,1,205,0,35634.0
2024-07-23T19:00,19,1,205,0,36423.0
2024-07-23T20:00,20,1,205,0,36591.0
2024-07-23T21:00,21,1,205,0,37308.0
2024-07-23T22:00,22,1,205,0,38298.0
2024-07-23T23:00,23,1,205,0,39856.0
2024-07-24T00:00,0,2,206,0,41576.0
2024-07-24T01:00,1,2,206,0,42877.0
2024-07-24T02:00,2,2,206,0,44094.0
2024-07-24T03:00,3,2,206,0,44561.0
2024-07-24T04:00,4,2,206,0,43536.0
2024-07-24T05:00,5,2,206,0,42297.0
2024-07-24T06:00,6,2,206,0,40730.0
2024-07-24T07:00,7,2,206,0,37838.0
2024-07-24T08:00,8,2,206,0,34868.0
2024-07-24T09:00,9,2,206,0,32523.0
2024-07-24T10:00,10,2,206,0,30917.0
2024-07-24T11:00,11,2,206,0,29491.0
2024-07-24T12:00,12,2,206,0,28872.0
2024-07-24T13:00,13,2,206,0,28124.0
2024-07-24T14:00,14,2,206,0,28298.0
2024-07-24T15:00,15,2,206,0,29679.0
2024-07-24T16:00,16,2,206,0,32690.0
2024-07-24T17:00,17,2,206,0,35053.0
2024-07-24T18:00,18,2,206,0,35893.0
2024-07-24T19:00,19,2,206,0,36956.0
2024-07-24T20:00,20,2,206,0,37353.0
2024-07-24T21:00,21,2,206,0,38129.0
2024-07-24T22:00,22,2,206,0,39951.0
2024-07-24T23:00,23,2,206,0,40638.0
2024-07-25T00:00,0,3,207,0,42275.0
2024-07-25T01:00,1,3,207,0,43091.0
2024-07-25T02:00,2,3,207,0,44152.0
2024-07-25T03:00,3,3,207,0,44673.0
2024-07-25T04:00,4,3,207,0,43425.0
2024-07-25T05:00,5,3,207,0,42231.0
2024-07-25T06:00,6,3,207,0,40692.0
2024-07-25T07:00,7,3,207,0,37649.0
2024-07-25T08:00,8,3,207,0,34544.0
2024-07-25T09:00,9,3,207,0,32314.0
2024-07-25T10:00,10,3,207,0,30520.0
2024-07-25T11:00,11,3,207,0,29399.0
2024-07-25T12:00,12,3,207,0,28561.0
2024-07-25T13:00,13,3,207,0,27947.0
2024-07-25T14:00,14,3,207,0,28381.0
2024-07-25T15:00,15,3,207,0,29029.0
2024-07-25T16:00,16,3,207,0,31963.0
2024-07-25T17:00,17,3,207,0,35150.0
2024-07-25T18:00,18,3,207,0,36118.0
2024-07-25T19:00,19,3,207,0,37766.0
2024-07-25T20:00,20,3,207,0,38122.0
2024-07-25T21:00,21,3,207,0,38301.0
2024-07-25T22:00,22,3,207,0,38800.0
2024-07-25T23:00,23,3,207,0,40058.0
2024-07-26T00:00,0,4,208,0,41505.0
2024-07-26T01:00,1,4,208,0,43126.0
2024-07-26T02:00,2,4,208,0,44232.0
2024-07-26T03:00,3,4,208,0,44727.0
2024-07-26T04:00,4,4,208,0,43584.0
2024-07-26T05:00,5,4,208,0,41832.0
2024-07-26T06:00,6,4,208,0,40094.0
2024-07-26T07:00,7,4,208,0,37021.0
2024-07-26T08:00,8,4,208,0,34021.0
2024-07-26T09:00,9,4,208,0,31875.0
2024-07-26T10:00,10,4,208,0,30125.0
2024-07-26T11:00,11,4,208,0,29034.0
2024-07-26T12:00,12,4,208,0,28297.0
2024-07-26T13:00,13,4,208,0,28006.0
2024-07-26T14:00,14,4,208,0,27832.0
2024-07-26T15:00,15,4,208,0,28618.0
2024-07-26T16:00,16,4,208,0,30760.0
2024-07-26T17:00,17,4,208,0,33417.0
2024-07-26T18:00,18,4,208,0,33760.0
2024-07-26T19:00,19,4,208,0,34246.0
2024-07-26T20:00,20,4,208,0,34357.0
2024-07-26T21:00,21,4,208,0,35002.0
2024-07-26T22:00,22,4,208,0,35949.0
2024-07-26T23:00,23,4,208,0,36899.0
2024-07-27T00:00,0,5,209,0,38140.0
2024-07-27T01:00,1,5,209,0,39031.0
2024-07-27T02:00,2,5,209,0,39733.0
2024-07-27T03:00,3,5,209,0,40013.0
2024-07-27T04:00,4,5,209,0,38959.0
2024-07-27T05:00,5,5,209,0,37374.0
2024-07-27T06:00,6,5,209,0,35814.0
2024-07-27T07:00,7,5,209,0,33363.0
2024-07-27T08:00,8,5,209,0,30733.0
2024-07-27T09:00,9,5,209,0,29011.0
2024-07-27T10:00,10,5,209,0,27318.0
2024-07-27T11:00,11,5,209,0,26006.0
2024-07-27T12:00,12,5,209,0,25021.0
2024-07-27T13:00,13,5,209,0,24381.0
2024-07-27T14:00,14,5,209,0,24275.0
2024-07-27T15:00,15,5,209,0,24117.0
2024-07-27T16:00,16,5,209,0,25244.0
2024-07-27T17:00,17,5,209,0,27949.0
2024-07-27T18:00,18,5,209,0,28490.0
2024-07-27T19:00,19,5,209,0,27965.0
2024-07-27T20:00,20,5,209,0,28197.0
2024-07-27T21:00,21,5,209,0,27121.0
2024-07-27T22:00,22,5,209,0,26795.0
2024-07-27T23:00,23,5,209,0,26738.0
2024-07-28T00:00,0,6,210,0,28062.0
2024-07-28T01:00,1,6,210,0,29448.0
2024-07-28T02:00,2,6,210,0,31182.0
2024-07-28T03:00,3,6,210,0,32202.0
2024-07-28T04:00,4,6,210,0,32220.0
2024-07-28T05:00,5,6,210,0,31722.0
2024-07-28T06:00,6,6,210,0,30898.0
2024-07-28T07:00,7,6,210,0,29076.0
2024-07-28T08:00,8,6,210,0,27367.0
2024-07-28T09:00,9,6,210,0,25944.0
2024-07-28T10:00,10,6,210,0,24731.0
2024-07-28T11:00,11,6,210,0,23692.0
2024-07-28T12:00,12,6,210,0,22843.0
2024-07-28T13:00,13,6,210,0,22760.0
2024-07-28T14:00,14,6,210,0,22837.0
2024-07-28T15:00,15,6,210,0,22692.0
2024-07-28T16:00,16,6,210,0,24195.0
2024-07-28T17:00,17,6,210,0,25632.0
2024-07-28T18:00,18,6,210,0,25496.0
2024-07-28T19:00,19,6,210,0,25210.0
2024-07-28T20:00,20,6,210,0,24588.0
2024-07-28T21:00,21,6,210,0,24298.0
2024-07-28T22:00,22,6,210,0,24091.0
2024-07-28T23:00,23,6,210,0,24489.0
2024-07-29T00:00,0,0,211,0,25962.0
2024-07-29T01:00,1,0,211,0,28167.0
2024-07-29T02:00,2,0,211,0,30634.0
2024-07-29T03:00,3,0,211,0,32182.0
2024-07-29T04:00,4,0,211,0,32379.0
2024-07-29T05:00,5,0,211,0,31927.0
2024-07-29T06:00,6,0,211,0,30892.0
2024-07-29T07:00,7,0,211,0,28927.0
2024-07-29T08:00,8,0,211,0,27064.0
2024-07-29T09:00,9,0,211,0,25781.0
2024-07-29T10:00,10,0,211,0,24525.0
2024-07-29T11:00,11,0,211,0,23575.0
2024-07-29T12:00,12,0,211,0,22853.0
2024-07-29T13:00,13,0,211,0,23039.0
2024-07-29T14:00,14,0,211,0,24027.0
2024-07-29T15:00,15,0,211,0,25044.0
2024-07-29T16:00,16,0,211,0,26986.0
2024-07-29T17:00,17,0,211,0,29438.0
2024-07-29T18:00,18,0,211,0,29703.0
2024-07-29T19:00,19,0,211,0,29658.0
2024-07-29T20:00,20,0,211,0,29107.0
2024-07-29T21:00,21,0,211,0,28805.0
2024-07-29T22:00,22,0,211,0,28562.0
2024-07-29T23:00,23,0,211,0,29291.0
2024-07-30T00:00,0,1,212,0,31086.0
2024-07-30T01:00,1,1,212,0,32615.0
2024-07-30T02:00,2,1,212,0,34260.0
2024-07-30T03:00,3,1,212,0,35321.0
2024-07-30T04:00,4,1,212,0,35111.0
2024-07-30T05:00,5,1,212,0,34274.0
2024-07-30T06:00,6,1,212,0,33199.0
2024-07-30T07:00,7,1,212,0,31168.0
2024-07-30T08:00,8,1,212,0,29077.0
2024-07-30T09:00,9,1,212,0,27000.0
2024-07-30T10:00,10,1,212,0,25736.0
2024-07-30T11:00,11,1,212,0,24607.0
2024-07-30T12:00,12,1,212,0,24061.0
2024-07-30T13:00,13,1,212,0,24072.0
2024-07-30T14:00,14,1,212,0,24945.0
2024-07-30T15:00,15,1,212,0,25861.0
2024-07-30T16:00,16,1,212,0,27301.0
2024-07-30T17:00,17,1,212,0,29958.0
2024-07-30T18:00,18,1,212,0,30525.0
2024-07-30T19:00,19,1,212,0,30040.0
2024-07-30T20:00,20,1,212,0,30212.0
2024-07-30T21:00,21,1,212,0,29756.0
2024-07-30T22:00,22,1,212,0,29495.0
2024-07-30T23:00,23,1,212,0,30457.0
2024-07-31T00:00,0,2,213,0,31940.0
2024-07-31T01:00,1,2,213,0,33681.0
2024-07-31T02:00,2,2,213,0,35067.0
2024-07-31T03:00,3,2,213,0,36115.0
2024-07-31T04:00,4,2,213,0,35781.0
2024-07-31T05:00,5,2,213,0,34902.0
2024-07-31T06:00,6,2,213,0,33738.0
2024-07-31T07:00,7,2,213,0,31424.0
2024-07-31T08:00,8,2,213,0,29325.0
2024-07-31T09:00,9,2,213,0,27670.0
2024-07-31T10:00,10,2,213,0,26085.0
2024-07-31T11:00,11,2,213,0,25115.0
2024-07-31T12:00,12,2,213,0,24415.0
2024-07-31T13:00,13,2,213,0,24327.0
2024-07-31T14:00,14,2,213,0,24976.0
2024-07-31T15:00,15,2,213,0,25923.0
2024-07-31T16:00,16,2,213,0,28319.0
2024-07-31T17:00,17,2,213,0,30879.0
2024-07-31T18:00,18,2,213,0,31278.0
2024-07-31T19:00,19,2,213,0,31098.0
2024-07-31T20:00,20,2,213,0,30985.0
2024-07-31T21:00,21,2,213,0,30847.0
2024-07-31T22:00,22,2,213,0,31444.0
2024-07-31T23:00,23,2,213,0,32104.0
2024-08-01T00:00,0,3,214,0,33920.0
2024-08-01T01:00,1,3,214,0,35329.0
2024-08-01T02:00,2,3,214,0,37120.0
2024-08-01T03:00,3,3,214,0,38344.0
2024-08-01T04:00,4,3,214,0,38019.0
2024-08-01T05:00,5,3,214,0,36967.0
2024-08-01T06:00,6,3,214,0,35172.0
2024-08-01T07:00,7,3,214,0,32727.0
2024-08-01T08:00,8,3,214,0,30202.0
2024-08-01T09:00,9,3,214,0,28604.0
2024-08-01T10:00,10,3,214,0,27121.0
2024-08-01T11:00,11,3,214,0,25970.0
2024-08-01T12:00,12,3,214,0,25381.0
2024-08-01T13:00,13,3,214,0,25402.0
2024-08-01T14:00,14,3,214,0,25882.0
2024-08-01T15:00,15,3,214,0,26600.0
2024-08-01T16:00,16,3,214,0,28533.0
2024-08-01T17:00,17,3,214,0,31290.0
2024-08-01T18:00,18,3,214,0,32088.0
2024-08-01T19:00,19,3,214,0,31746.0
2024-08-01T20:00,20,3,214,0,32252.0
2024-08-01T21:00,21,3,214,0,31925.0
2024-08-01T22:00,22,3,214,0,32303.0
2024-08-01T23:00,23,3,214,0,33141.0
2024-08-02T00:00,0,4,215,0,35581.0
2024-08-02T01:00,1,4,215,0,37351.0
2024-08-02T02:00,2,4,215,0,38690.0
2024-08-02T03:00,3,4,215,0,39147.0
2024-08-02T04:00,4,4,215,0,38409.0
2024-08-02T05:00,5,4,215,0,37488.0
2024-08-02T06:00,6,4,215,0,36104.0
2024-08-02T07:00,7,4,215,0,33586.0
2024-08-02T08:00,8,4,215,0,31024.0
2024-08-02T09:00,9,4,215,0,29101.0
2024-08-02T10:00,10,4,215,0,27615.0
2024-08-02T11:00,11,4,215,0,26980.0
2024-08-02T12:00,12,4,215,0,26456.0
2024-08-02T13:00,13,4,215,0,25923.0
2024-08-02T14:00,14,4,215,0,26249.0
2024-08-02T15:00,15,4,215,0,27292.0
2024-08-02T16:00,16,4,215,0,29023.0
2024-08-02T17:00,17,4,215,0,31346.0
2024-08-02T18:00,18,4,215,0,31791.0
2024-08-02T19:00,19,4,215,0,33033.0
2024-08-02T20:00,20,4,215,0,34074.0
2024-08-02T21:00,21,4,215,0,35720.0
2024-08-02T22:00,22,4,215,0,36608.0
2024-08-02T23:00,23,4,215,0,37881.0
2024-08-03T00:00,0,5,216,0,39628.0
2024-08-03T01:00,1,5,216,0,40560.0
2024-08-03T02:00,2,5,216,0,40473.0
2024-08-03T03:00,3,5,216,0,39852.0
2024-08-03T04:00,4,5,216,0,38255.0
2024-08-03T05:00,5,5,216,0,37510.0
2024-08-03T06:00,6,5,216,0,36262.0
2024-08-03T07:00,7,5,216,0,33793.0
2024-08-03T08:00,8,5,216,0,31572.0
2024-08-03T09:00,9,5,216,0,29541.0
2024-08-03T10:00,10,5,216,0,27996.0
2024-08-03T11:00,11,5,216,0,26593.0
2024-08-03T12:00,12,5,216,0,25992.0
2024-08-03T13:00,13,5,216,0,25228.0
2024-08-03T14:00,14,5,216,0,25064.0
2024-08-03T15:00,15,5,216,0,25232.0
2024-08-03T16:00,16,5,216,0,27850.0
2024-08-03T17:00,17,5,216,0,30075.0
2024-08-03T18:00,18,5,216,0,30583.0
2024-08-03T19:00,19,5,216,0,31161.0
2024-08-03T20:00,20,5,216,0,31103.0
2024-08-03T21:00,21,5,216,0,31196.0
2024-08-03T22:00,22,5,216,0,32126.0
2024-08-03T23:00,23,5,216,0,33361.0
2024-08-04T00:00,0,6,217,0,35807.0
2024-08-04T01:00,1,6,217,0,37281.0
2024-08-04T02:00,2,6,217,0,38807.0
2024-08-04T03:00,3,6,217,0,39811.0
2024-08-04T04:00,4,6,217,0,39023.0
2024-08-04T05:00,5,6,217,0,37649.0
2024-08-04T06:00,6,6,217,0,35947.0
2024-08-04T07:00,7,6,217,0,33449.0
2024-08-04T08:00,8,6,217,0,31004.0
2024-08-04T09:00,9,6,217,0,28701.0
2024-08-04T10:00,10,6,217,0,27121.0
2024-08-04T11:00,11,6,217,0,25549.0
2024-08-04T12:00,12,6,217,0,24412.0
2024-08-04T13:00,13,6,217,0,24032.0
2024-08-04T14:00,14,6,217,0,24122.0
2024-08-04T15:00,15,6,217,0,23679.0
2024-08-04T16:00,16,6,217,0,26283.0
2024-08-04T17:00,17,6,217,0,28252.0
2024-08-04T18:00,18,6,217,0,27858.0
2024-08-04T19:00,19,6,217,0,27593.0
2024-08-04T20:00,20,6,217,0,27499.0
2024-08-04T21:00,21,6,217,0,28481.0
2024-08-04T22:00,22,6,217,0,29522.0
2024-08-04T23:00,23,6,217,0,31699.0
2024-08-05T00:00,0,0,218,0,34086.0
2024-08-05T01:00,1,0,218,0,36125.0
2024-08-05T02:00,2,0,218,0,38096.0
2024-08-05T03:00,3,0,218,0,39125.0
2024-08-05T04:00,4,0,218,0,38589.0
2024-08-05T05:00,5,0,218,0,37345.0
2024-08-05T06:00,6,0,218,0,35900.0
2024-08-05T07:00,7,0,218,0,33310.0
2024-08-05T08:00,8,0,218,0,30708.0
2024-08-05T09:00,9,0,218,0,29076.0
2024-08-05T10:00,10,0,218,0,27675.0
2024-08-05T11:00,11,0,218,0,27036.0
2024-08-05T12:00,12,0,218,0,26538.0
2024-08-05T13:00,13,0,218,0,25935.0
2024-08-05T14:00,14,0,218,0,25707.0
2024-08-05T15:00,15,0,218,0,27042.0
2024-08-05T16:00,16,0,218,0,30465.0
2024-08-05T17:00,17,0,218,0,33589.0
2024-08-05T18:00,18,0,218,0,33504.0
2024-08-05T19:00,19,0,218,0,33910.0
2024-08-05T20:00,20,0,218,0,33955.0
2024-08-05T21:00,21,0,218,0,34368.0
2024-08-05T22:00,22,0,218,0,35743.0
2024-08-05T23:00,23,0,218,0,37038.0
2024-08-06T00:00,0,1,219,0,39279.0
2024-08-06T01:00,1,1,219,0,40299.0
2024-08-06T02:00,2,1,219,0,41888.0
2024-08-06T03:00,3,1,219,0,42281.0
2024-08-06T04:00,4,1,219,0,41181.0
2024-08-06T05:00,5,1,219,0,39787.0
2024-08-06T06:00,6,1,219,0,37878.0
2024-08-06T07:00,7,1,219,0,34986.0
2024-08-06T08:00,8,1,219,0,32194.0
2024-08-06T09:00,9,1,219,0,30262.0
2024-08-06T10:00,10,1,219,0,29359.0
2024-08-06T11:00,11,1,219,0,28294.0
2024-08-06T12:00,12,1,219,0,27180.0
2024-08-06T13:00,13,1,219,0,26809.0
2024-08-06T14:00,14,1,219,0,27099.0
2024-08-06T15:00,15,1,219,0,27681.0
2024-08-06T16:00,16,1,219,0,30412.0
2024-08-06T17:00,17,1,219,0,32070.0
2024-08-06T18:00,18,1,219,0,32703.0
2024-08-06T19:00,19,1,219,0,33391.0
2024-08-06T20:00,20,1,219,0,33811.0
2024-08-06T21:00,21,1,219,0,34729.0
2024-08-06T22:00,22,1,219,0,35588.0
2024-08-06T23:00,23,1,219,0,37467.0
2024-08-07T00:00,0,2,220,0,39691.0
2024-08-07T01:00,1,2,220,0,41350.0
2024-08-07T02:00,2,2,220,0,42701.0
2024-08-07T03:00,3,2,220,0,43106.0
2024-08-07T04:00,4,2,220,0,42142.0
2024-08-07T05:00,5,2,220,0,40948.0
2024-08-07T06:00,6,2,220,0,38973.0
2024-08-07T07:00,7,2,220,0,35938.0
2024-08-07T08:00,8,2,220,0,33071.0
2024-08-07T09:00,9,2,220,0,30913.0
2024-08-07T10:00,10,2,220,0,28889.0
2024-08-07T11:00,11,2,220,0,27383.0
2024-08-07T12:00,12,2,220,0,26816.0
2024-08-07T13:00,13,2,220,0,27065.0
2024-08-07T14:00,14,2,220,0,27851.0
2024-08-07T15:00,15,2,220,0,28203.0
2024-08-07T16:00,16,2,220,0,30400.0
2024-08-07T17:00,17,2,220,0,33409.0
2024-08-07T18:00,18,2,220,0,34386.0
2024-08-07T19:00,19,2,220,0,34945.0
2024-08-07T20:00,20,2,220,0,35342.0
2024-08-07T21:00,21,2,220,0,35797.0
2024-08-07T22:00,22,2,220,0,36482.0
2024-08-07T23:00,23,2,220,0,37480.0
2024-08-08T00:00,0,3,221,0,39268.0
2024-08-08T01:00,1,3,221,0,39851.0
2024-08-08T02:00,2,3,221,0,40460.0
2024-08-08T03:00,3,3,221,0,40645.0
2024-08-08T04:00,4,3,221,0,39814.0
2024-08-08T05:00,5,3,221,0,38728.0
2024-08-08T06:00,6,3,221,0,37072.0
2024-08-08T07:00,7,3,221,0,34363.0
2024-08-08T08:00,8,3,221,0,31702.0
2024-08-08T09:00,9,3,221,0,29518.0
2024-08-08T10:00,10,3,221,0,27824.0
2024-08-08T11:00,11,3,221,0,26510.0
2024-08-08T12:00,12,3,221,0,25762.0
2024-08-08T13:00,13,3,221,0,25652.0
2024-08-08T14:00,14,3,221,0,26143.0
2024-08-08T15:00,15,3,221,0,27288.0
2024-08-08T16:00,16,3,221,0,29174.0
2024-08-08T17:00,17,3,221,0,31183.0
2024-08-08T18:00,18,3,221,0,31714.0
2024-08-08T19:00,19,3,221,0,32100.0
2024-08-08T20:00,20,3,221,0,32364.0
2024-08-08T21:00,21,3,221,0,32369.0
2024-08-08T22:00,22,3,221,0,32230.0
2024-08-08T23:00,23,3,221,0,33492.0
2024-08-09T00:00,0,4,222,0,35008.0
2024-08-09T01:00,1,4,222,0,36423.0
2024-08-09T02:00,2,4,222,0,38158.0
2024-08-09T03:00,3,4,222,0,39153.0
2024-08-09T04:00,4,4,222,0,38584.0
2024-08-09T05:00,5,4,222,0,37613.0
2024-08-09T06:00,6,4,222,0,36031.0
2024-08-09T07:00,7,4,222,0,33581.0
2024-08-09T08:00,8,4,222,0,30966.0
2024-08-09T09:00,9,4,222,0,29242.0
2024-08-09T10:00,10,4,222,0,27612.0
2024-08-09T11:00,11,4,222,0,26354.0
2024-08-09T12:00,12,4,222,0,25734.0
2024-08-09T13:00,13,4,222,0,25271.0
2024-08-09T14:00,14,4,222,0,25810.0
2024-08-09T15:00,15,4,222,0,26809.0
2024-08-09T16:00,16,4,222,0,28561.0
2024-08-09T17:00,17,4,222,0,30531.0
2024-08-09T18:00,18,4,222,0,31639.0
2024-08-09T19:00,19,4,222,0,32034.0
2024-08-09T20:00,20,4,222,0,32535.0
2024-08-09T21:00,21,4,222,0,32979.0
2024-08-09T22:00,22,4,222,0,33611.0
2024-08-09T23:00,23,4,222,0,34783.0
2024-08-10T00:00,0,5,223,0,36414.0
2024-08-10T01:00,1,5,223,0,38201.0
2024-08-10T02:00,2,5,223,0,39416.0
2024-08-10T03:00,3,5,223,0,39492.0
2024-08-10T04:00,4,5,223,0,38437.0
2024-08-10T05:00,5,5,223,0,37172.0
2024-08-10T06:00,6,5,223,0,35480.0
2024-08-10T07:00,7,5,223,0,33115.0
2024-08-10T08:00,8,5,223,0,30930.0
2024-08-10T09:00,9,5,223,0,28975.0
2024-08-10T10:00,10,5,223,0,27231.0
2024-08-10T11:00,11,5,223,0,25725.0
2024-08-10T12:00,12,5,223,0,24791.0
2024-08-10T13:00,13,5,223,0,24275.0
2024-08-10T14:00,14,5,223,0,24353.0
2024-08-10T15:00,15,5,223,0,24532.0
2024-08-10T16:00,16,5,223,0,26135.0
2024-08-10T17:00,17,5,223,0,28482.0
2024-08-10T18:00,18,5,223,0,28841.0
2024-08-10T19:00,19,5,223,0,28723.0
2024-08-10T20:00,20,5,223,0,28374.0
2024-08-10T21:00,21,5,223,0,28800.0
2024-08-10T22:00,22,5,223,0,29718.0
2024-08-10T23:00,23,5,223,0,31405.0
2024-08-11T00:00,0,6,224,0,33897.0
2024-08-11T01:00,1,6,224,0,35761.0
2024-08-11T02:00,2,6,224,0,37309.0
2024-08-11T03:00,3,6,224,0,38175.0
2024-08-11T04:00,4,6,224,0,37569.0
2024-08-11T05:00,5,6,224,0,36395.0
2024-08-11T06:00,6,6,224,0,34985.0
2024-08-11T07:00,7,6,224,0,32675.0
2024-08-11T08:00,8,6,224,0,30733.0
2024-08-11T09:00,9,6,224,0,28898.0
2024-08-11T10:00,10,6,224,0,27195.0
2024-08-11T11:00,11,6,224,0,25775.0
2024-08-11T12:00,12,6,224,0,25021.0
2024-08-11T13:00,13,6,224,0,24369.0
2024-08-11T14:00,14,6,224,0,24051.0
2024-08-11T15:00,15,6,224,0,24038.0
2024-08-11T16:00,16,6,224,0,25132.0
2024-08-11T17:00,17,6,224,0,28421.0
